type bsdf_data
format angles=deg bsdf=value scale=1
angles measured from local surface normal
AOI	0	deg.
FRED TIS integral (0-1)	2.07340180275169E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=0, AZI=0) [1/sr]
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=40, AZI=180) [1/sr]
40	0	0	180	5.73025976022398E-03
40	0	5	180	4.94718522771537E-03
40	0	10	180	4.46781267158113E-03
40	0	15	180	4.15556411203999E-03
40	0	20	180	3.89683419247157E-03
40	0	25	180	3.61401388745453E-03
40	0	30	180	3.28423087195216E-03
40	0	35	180	2.9380827437222E-03
40	0	40	180	2.62960987266447E-03
40	0	45	180	2.4006639703787E-03
40	0	50	180	2.26340406006776E-03
40	0	55	180	2.20042085906353E-03
40	0	60	180	2.17232250984992E-03
40	0	65	180	2.13176811736432E-03
40	0	70	180	2.04623235193835E-03
40	0	75	180	1.91778968483608E-03
40	0	80	180	1.78058981840368E-03
40	0	85	180	1.67775628873909E-03
40	0	89.9	180	1.64000837636501E-03
AOI	50	deg.
FRED TIS integral (0-1)	3.58063237874459E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=50, AZI=0) [1/sr]
50	0	0	0	5.09177378038555E-03
50	0	5	0	6.14477560074709E-03
50	0	10	0	7.7917624836598E-03
50	0	15	0	1.02771758179775E-02
50	0	20	0	1.38417500604572E-02
50	0	25	0	1.86062403729866E-02
50	0	30	0	2.44105601100196E-02
50	0	35	0	3.07422265560914E-02
50	0	40	0	3.69358875961492E-02
50	0	45	0	4.26421677922419E-02
50	0	50	0	4.82664609136973E-02
50	0	55	0	5.50917842948792E-02
50	0	60	0	0.065154799894353
50	0	65	0	0.081077340773002
50	0	70	0	0.105628966309817
50	0	75	0	0.140123272971021
50	0	80	0	0.180938728023478
50	0	85	0	0.216455479439677
50	0	89.9	0	0.230879612676519
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=50, AZI=10) [1/sr]
50	0	0	10	5.09177378038555E-03
50	0	5	10	6.12213733368374E-03
50	0	10	10	7.71180487214649E-03
50	0	15	10	1.00725471466267E-02
50	0	20	10	1.33976063756385E-02
50	0	25	10	1.77566768899136E-02
50	0	30	10	2.29648014623056E-02
50	0	35	10	2.85436139178336E-02
50	0	40	10	3.39151807766295E-02
50	0	45	10	0.038802616495683
50	0	50	10	4.35794476585484E-02
50	0	55	10	4.93441949373527E-02
50	0	60	10	5.77874056120471E-02
50	0	65	10	7.10126011917134E-02
50	0	70	10	9.11310126004438E-02
50	0	75	10	0.11896028536311
50	0	80	10	0.151389751282246
50	0	85	10	0.179264900248868
50	0	89.9	10	0.190508421133629
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=50, AZI=20) [1/sr]
50	0	0	20	5.09177378038555E-03
50	0	5	20	6.05624018897548E-03
50	0	10	20	7.48441693589552E-03
50	0	15	20	9.50591003082079E-03
50	0	20	20	1.22035120959754E-02
50	0	25	20	1.55418804301951E-02
50	0	30	20	1.93061751925813E-02
50	0	35	20	2.31248477736106E-02
50	0	40	20	2.66302921042158E-02
50	0	45	20	2.97010532187485E-02
50	0	50	20	0.032629522249574
50	0	55	20	3.61152351073048E-02
50	0	60	20	4.11388494935444E-02
50	0	65	20	4.88000756891908E-02
50	0	70	20	6.00304396242555E-02
50	0	75	20	7.49093323441654E-02
50	0	80	20	9.15254477843317E-02
50	0	85	20	0.105327360898048
50	0	89.9	20	0.110789081091758
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=50, AZI=30) [1/sr]
50	0	0	30	5.09177378038555E-03
50	0	5	30	5.95277359120734E-03
50	0	10	30	7.14319115955642E-03
50	0	15	30	8.69789166268675E-03
50	0	20	30	1.05930783748738E-02
50	0	25	30	1.27218519847568E-02
50	0	30	30	1.48977024035482E-02
50	0	35	30	1.69063152592626E-02
50	0	40	30	1.85985878381165E-02
50	0	45	30	1.99803828356324E-02
50	0	50	30	0.021245478332474
50	0	55	30	2.27364058514033E-02
50	0	60	30	2.48639005926333E-02
50	0	65	30	2.80122364309362E-02
50	0	70	30	3.24063789750834E-02
50	0	75	30	3.78895336409264E-02
50	0	80	30	4.36555614321553E-02
50	0	85	30	4.82172531382705E-02
50	0	89.9	30	4.99738475295545E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=50, AZI=40) [1/sr]
50	0	0	40	5.09177378038555E-03
50	0	5	40	5.8201153715914E-03
50	0	10	40	6.73314892427486E-03
50	0	15	40	7.79383729236202E-03
50	0	20	40	8.92342732723844E-03
50	0	25	40	1.00151301133709E-02
50	0	30	40	1.09639264246819E-02
50	0	35	40	1.17011207632432E-02
50	0	40	40	1.22184703393743E-02
50	0	45	40	1.25727219019732E-02
50	0	50	40	1.28710836554641E-02
50	0	55	40	1.32448964474089E-02
50	0	60	40	1.38195346541479E-02
50	0	65	40	0.014683540289522
50	0	70	40	1.58539686653349E-02
50	0	75	40	0.01723775172497
50	0	80	40	0.018608142492953
50	0	85	40	0.01963888651273
50	0	89.9	40	2.00245636742586E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=50, AZI=50) [1/sr]
50	0	0	50	5.09177378038555E-03
50	0	5	50	5.66800452283566E-03
50	0	10	50	6.29963206967408E-03
50	0	15	50	6.91765500046421E-03
50	0	20	50	7.44436288290335E-03
50	0	25	50	7.82026990880529E-03
50	0	30	50	8.02447191227366E-03
50	0	35	50	8.07671002951856E-03
50	0	40	50	8.02313001065793E-03
50	0	45	50	7.91744946796066E-03
50	0	50	50	7.80742205512126E-03
50	0	55	50	7.72886693840923E-03
50	0	60	50	7.7042853700708E-03
50	0	65	50	7.74250516032401E-03
50	0	70	50	7.83786355086234E-03
50	0	75	50	7.9698586385932E-03
50	0	80	50	8.10569354057879E-03
50	0	85	50	8.2078117597373E-03
50	0	89.9	50	8.24575817123386E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=50, AZI=60) [1/sr]
50	0	0	60	5.09177378038555E-03
50	0	5	60	5.50620355360509E-03
50	0	10	60	5.87984178769957E-03
50	0	15	60	6.14840124417459E-03
50	0	20	60	6.26674259566805E-03
50	0	25	60	6.22759661990598E-03
50	0	30	60	6.06163516567429E-03
50	0	35	60	5.82000133153086E-03
50	0	40	60	5.5523321136068E-03
50	0	45	60	5.29250985343592E-03
50	0	50	60	5.05560512184099E-03
50	0	55	60	4.84269807918068E-03
50	0	60	60	4.64867598257509E-03
50	0	65	60	4.46925439849815E-03
50	0	70	60	4.30506209204188E-03
50	0	75	60	4.16218969785436E-03
50	0	80	60	4.05004469514227E-03
50	0	85	60	3.97815398168905E-03
50	0	89.9	60	3.95337815602025E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=50, AZI=70) [1/sr]
50	0	0	70	5.09177378038555E-03
50	0	5	70	5.34342517634603E-03
50	0	10	70	5.49884554069634E-03
50	0	15	70	5.52010871507295E-03
50	0	20	70	5.39865588440631E-03
50	0	25	70	5.15934573683885E-03
50	0	30	70	4.84864847081069E-03
50	0	35	70	4.51534594547576E-03
50	0	40	70	4.19523447445647E-03
50	0	45	70	3.90549150645182E-03
50	0	50	70	3.64741466588995E-03
50	0	55	70	3.41346946615663E-03
50	0	60	70	3.19504610570213E-03
50	0	65	70	2.98837517896247E-03
50	0	70	70	2.79696724187688E-03
50	0	75	70	2.63032602266394E-03
50	0	80	70	2.50036483452489E-03
50	0	85	70	2.41771507592398E-03
50	0	89.9	70	2.38937811443118E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=50, AZI=80) [1/sr]
50	0	0	80	5.09177378038555E-03
50	0	5	80	5.18667015158043E-03
50	0	10	80	5.16957480691119E-03
50	0	15	80	5.03395833585301E-03
50	0	20	80	4.79571984269735E-03
50	0	25	80	4.48809827510307E-03
50	0	30	80	4.15013940375262E-03
50	0	35	80	3.8151420466525E-03
50	0	40	80	3.50407108492956E-03
50	0	45	80	3.22494344124473E-03
50	0	50	80	2.97632395374521E-03
50	0	55	80	2.75243958077419E-03
50	0	60	80	2.54796452560233E-03
50	0	65	80	2.3611787150189E-03
50	0	70	80	2.19484827504389E-03
50	0	75	80	2.05503829483134E-03
50	0	80	80	1.94888447068718E-03
50	0	85	80	1.88254167539469E-03
50	0	89.9	80	1.85998733435709E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=50, AZI=90) [1/sr]
50	0	0	90	5.09177378038555E-03
50	0	5	90	5.04098930657455E-03
50	0	10	90	4.89521175505771E-03
50	0	15	90	4.67228531560318E-03
50	0	20	90	4.3965417093071E-03
50	0	25	90	4.0931650647529E-03
50	0	30	90	3.78370573252306E-03
50	0	35	90	3.48378156988699E-03
50	0	40	90	3.20290284021226E-03
50	0	45	90	2.94569693940119E-03
50	0	50	90	2.71368316963675E-03
50	0	55	90	2.50694418162666E-03
50	0	60	90	2.32532892585974E-03
50	0	65	90	2.16907931277562E-03
50	0	70	90	2.03896065396295E-03
50	0	75	90	1.93608148431494E-03
50	0	80	90	1.86160556822463E-03
50	0	85	90	1.81650271811814E-03
50	0	89.9	90	1.80140334548971E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=50, AZI=100) [1/sr]
50	0	0	100	5.09177378038555E-03
50	0	5	100	4.90958793125136E-03
50	0	10	100	4.67240427822391E-03
50	0	15	100	4.40936662027871E-03
50	0	20	100	4.14024121356892E-03
50	0	25	100	3.87470968378591E-03
50	0	30	100	3.61552218959494E-03
50	0	35	100	3.3630119620768E-03
50	0	40	100	3.11880588111135E-03
50	0	45	100	2.88743665341187E-03
50	0	50	100	2.6757012932336E-03
50	0	55	100	2.49064058300453E-03
50	0	60	100	2.33742057935745E-03
50	0	65	100	2.2180444615389E-03
50	0	70	100	2.13114364002763E-03
50	0	75	100	2.07262908089417E-03
50	0	80	100	2.03688595950232E-03
50	0	85	100	2.01825909266076E-03
50	0	89.9	100	2.01256677437999E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=50, AZI=110) [1/sr]
50	0	0	110	5.09177378038555E-03
50	0	5	110	4.79414859967575E-03
50	0	10	110	4.49432148054528E-03
50	0	15	110	4.2184008654498E-03
50	0	20	110	3.97336946849582E-03
50	0	25	110	3.75235579224444E-03
50	0	30	110	3.54282439770239E-03
50	0	35	110	3.33463766383959E-03
50	0	40	110	3.12544921555558E-03
50	0	45	110	2.92170478061722E-03
50	0	50	110	2.73546069385201E-03
50	0	55	110	2.57928580025843E-03
50	0	60	110	2.46193338719594E-03
50	0	65	110	2.3861311407704E-03
50	0	70	110	2.34829705598476E-03
50	0	75	110	2.33949020061159E-03
50	0	80	110	2.34729831397621E-03
50	0	85	110	2.35872360988648E-03
50	0	89.9	110	2.36378367799822E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=50, AZI=120) [1/sr]
50	0	0	120	5.09177378038555E-03
50	0	5	120	4.69524912834987E-03
50	0	10	120	4.35310977229219E-03
50	0	15	120	4.07582484691493E-03
50	0	20	120	3.85325303782633E-03
50	0	25	120	3.66411496968564E-03
50	0	30	120	3.48634400789941E-03
50	0	35	120	3.30596024304986E-03
50	0	40	120	3.1217122518049E-03
50	0	45	120	2.94373879133923E-03
50	0	50	120	2.78760086466436E-03
50	0	55	120	2.66744233513711E-03
50	0	60	120	2.59140930057275E-03
50	0	65	120	2.56000444784965E-03
50	0	70	120	2.56641225793649E-03
50	0	75	120	2.59788762405663E-03
50	0	80	120	2.63808898454277E-03
50	0	85	120	2.67055043365992E-03
50	0	89.9	120	2.68290227173662E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=50, AZI=130) [1/sr]
50	0	0	130	5.09177378038555E-03
50	0	5	130	4.61277758303988E-03
50	0	10	130	4.24162186545111E-03
50	0	15	130	3.9639499962968E-03
50	0	20	130	3.75079815850047E-03
50	0	25	130	3.56978250231274E-03
50	0	30	130	3.39572324125961E-03
50	0	35	130	3.21813707785023E-03
50	0	40	130	3.0422704350056E-03
50	0	45	130	2.8832546671023E-03
50	0	50	130	2.75729822579203E-03
50	0	55	130	2.67481082694303E-03
50	0	60	130	2.63758365737062E-03
50	0	65	130	2.63930087601803E-03
50	0	70	130	2.6679218552385E-03
50	0	75	130	2.70892683182382E-03
50	0	80	130	2.74861640934152E-03
50	0	85	130	2.77654424997275E-03
50	0	89.9	130	2.78651620991743E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=50, AZI=140) [1/sr]
50	0	0	140	5.09177378038555E-03
50	0	5	140	4.54628032997598E-03
50	0	10	140	4.15441378104621E-03
50	0	15	140	3.87217551498317E-03
50	0	20	140	3.65216031859233E-03
50	0	25	140	3.45462678297402E-03
50	0	30	140	3.25728571275016E-03
50	0	35	140	3.05923388580442E-03
50	0	40	140	2.87567415343688E-03
50	0	45	140	2.7264272700473E-03
50	0	50	140	2.62525725129207E-03
50	0	55	140	2.57450420423613E-03
50	0	60	140	2.56502474330786E-03
50	0	65	140	2.57988454227488E-03
50	0	70	140	2.60063368006917E-03
50	0	75	140	2.61424257244161E-03
50	0	80	140	2.61721265106741E-03
50	0	85	140	2.61418571905303E-03
50	0	89.9	140	2.61212380316087E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=50, AZI=150) [1/sr]
50	0	0	150	5.09177378038555E-03
50	0	5	150	4.49521263507145E-03
50	0	10	150	4.08806293585203E-03
50	0	15	150	3.79666018160676E-03
50	0	20	150	3.55746947440122E-03
50	0	25	150	3.32721852827357E-03
50	0	30	150	3.09094579366627E-03
50	0	35	150	2.86028625537196E-03
50	0	40	150	2.66041804556232E-03
50	0	45	150	2.51377717724931E-03
50	0	50	150	2.42945091584583E-03
50	0	55	150	2.40019667291387E-03
50	0	60	150	2.4048557530543E-03
50	0	65	150	2.41533778614587E-03
50	0	70	150	2.40797311848252E-03
50	0	75	150	2.37472271561706E-03
50	0	80	150	2.32625604388452E-03
50	0	85	150	2.28402285940676E-03
50	0	89.9	150	2.26742529484452E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=50, AZI=160) [1/sr]
50	0	0	160	5.09177378038555E-03
50	0	5	160	4.45908953990713E-03
50	0	10	160	4.04093139149017E-03
50	0	15	160	3.73855916346685E-03
50	0	20	160	3.47618852395004E-03
50	0	25	160	3.21010342306044E-03
50	0	30	160	2.93429752165006E-03
50	0	35	160	2.67214862304417E-03
50	0	40	160	2.45614240952045E-03
50	0	45	160	2.3089134389758E-03
50	0	50	160	2.23435432301938E-03
50	0	55	160	2.21699717360942E-03
50	0	60	160	2.22596336685986E-03
50	0	65	160	2.22459793730445E-03
50	0	70	160	2.18663373504518E-03
50	0	75	160	0.002110608384402
50	0	80	160	2.01991371205219E-03
50	0	85	160	1.94787870565144E-03
50	0	89.9	160	1.9206994629384E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=50, AZI=170) [1/sr]
50	0	0	170	5.09177378038555E-03
50	0	5	170	4.43755519287689E-03
50	0	10	170	4.01258121357678E-03
50	0	15	170	3.70141942761484E-03
50	0	20	170	3.42078745719063E-03
50	0	25	170	3.12793710808082E-03
50	0	30	170	2.82406249865857E-03
50	0	35	170	2.5405695583156E-03
50	0	40	170	2.31389032923653E-03
50	0	45	170	2.16568830501485E-03
50	0	50	170	2.09593991575118E-03
50	0	55	170	2.08394452106941E-03
50	0	60	170	2.0929562229779E-03
50	0	65	170	2.0814545238529E-03
50	0	70	170	2.02257464852508E-03
50	0	75	170	1.92013115111322E-03
50	0	80	170	1.80549821653197E-03
50	0	85	170	1.71778380655531E-03
50	0	89.9	170	1.68528953071713E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=50, AZI=180) [1/sr]
50	0	0	180	5.09177378038555E-03
50	0	5	180	4.43039989140202E-03
50	0	10	180	4.00309994578592E-03
50	0	15	180	3.68859470759849E-03
50	0	20	180	3.40109964179052E-03
50	0	25	180	3.09844709992777E-03
50	0	30	180	2.7845707998973E-03
50	0	35	180	2.49368744936637E-03
50	0	40	180	2.26340406006776E-03
50	0	45	180	2.11483324357125E-03
50	0	50	180	2.0465136240858E-03
50	0	55	180	2.03598656816035E-03
50	0	60	180	2.04460010539386E-03
50	0	65	180	2.02932261061823E-03
50	0	70	180	1.96330268821824E-03
50	0	75	180	1.85232360505466E-03
50	0	80	180	1.73037199331751E-03
50	0	85	180	1.63811579133253E-03
50	0	89.9	180	1.60413705521648E-03
AOI	60	deg.
FRED TIS integral (0-1)	4.60396529319063E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=60, AZI=0) [1/sr]
60	0	0	0	4.75099654303627E-03
60	0	5	0	5.8492158410187E-03
60	0	10	0	7.52935143705429E-03
60	0	15	0	1.00250873717319E-02
60	0	20	0	1.35503126183324E-02
60	0	25	0	1.82200833371495E-02
60	0	30	0	2.40268994433617E-02
60	0	35	0	3.09781341127026E-02
60	0	40	0	3.93908672112207E-02
60	0	45	0	5.02000808361945E-02
60	0	50	0	0.065154799894353
60	0	55	0	0.086867330904105
60	0	60	0	0.118587369030917
60	0	65	0	0.163303637800374
60	0	70	0	0.22174071884461
60	0	75	0	0.289605242175415
60	0	80	0	0.355973731911675
60	0	85	0	0.405337662240649
60	0	89.9	0	0.423674620205183
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=60, AZI=10) [1/sr]
60	0	0	10	4.75099654303627E-03
60	0	5	10	5.82557889601723E-03
60	0	10	10	7.44685688765944E-03
60	0	15	10	9.81621092187092E-03
60	0	20	10	1.31018806159137E-02
60	0	25	10	1.73687931404108E-02
60	0	30	10	2.25688599487204E-02
60	0	35	10	2.86772858700689E-02
60	0	40	10	3.59517666128835E-02
60	0	45	10	4.51765655422111E-02
60	0	50	10	5.77874056120475E-02
60	0	55	10	7.58574477153601E-02
60	0	60	10	0.1018507351619
60	0	65	10	0.137857137872609
60	0	70	10	0.184050627914827
60	0	75	10	0.236747896438233
60	0	80	10	0.287493091290232
60	0	85	10	0.324808250064987
60	0	89.9	10	0.338585656783539
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=60, AZI=20) [1/sr]
60	0	0	20	4.75099654303627E-03
60	0	5	20	5.75674664670933E-03
60	0	10	20	7.21215469767895E-03
60	0	15	20	9.23763662258575E-03
60	0	20	20	1.18959784445864E-02
60	0	25	20	1.51494325638099E-02
60	0	30	20	1.88828888975546E-02
60	0	35	20	2.30293995031005E-02
60	0	40	20	2.77423082387121E-02
60	0	45	20	3.35063890565303E-02
60	0	50	20	4.11388494935444E-02
60	0	55	20	0.051693066197203
60	0	60	20	0.066237397873194
60	0	65	20	8.54128096183698E-02
60	0	70	20	0.108752649912559
60	0	75	20	0.134051026737466
60	0	80	20	0.157350954076619
60	0	85	20	0.173927706001214
60	0	89.9	20	0.179941305897914
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=60, AZI=30) [1/sr]
60	0	0	30	4.75099654303627E-03
60	0	5	30	5.64858187554507E-03
60	0	10	30	0.006859626596269
60	0	15	30	8.41201128251829E-03
60	0	20	30	1.02687826498511E-02
60	0	25	30	1.23235292547714E-02
60	0	30	30	1.44504830129323E-02
60	0	35	30	1.65977794283421E-02
60	0	40	30	1.88633216639074E-02
60	0	45	30	2.15013162948612E-02
60	0	50	30	2.48639005926333E-02
60	0	55	30	2.93085188839779E-02
60	0	60	30	3.50786337314867E-02
60	0	65	30	4.21530831350301E-02
60	0	70	30	5.01038174695935E-02
60	0	75	30	5.80655010830073E-02
60	0	80	30	6.49014432946026E-02
60	0	85	30	6.95149645815596E-02
60	0	89.9	30	0.07114177316466
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=60, AZI=40) [1/sr]
60	0	0	40	4.75099654303627E-03
60	0	5	40	5.50972311387835E-03
60	0	10	40	6.43533083623954E-03
60	0	15	40	7.48699596829779E-03
60	0	20	40	8.58005085161212E-03
60	0	25	40	9.61084581458958E-03
60	0	30	40	1.05067031393723E-02
60	0	35	40	1.12708052090791E-02
60	0	40	40	1.19888757513701E-02
60	0	45	40	1.27947594147313E-02
60	0	50	40	0.013819534654148
60	0	55	40	1.51462428221829E-02
60	0	60	40	1.67767796486385E-02
60	0	65	40	1.86151516983504E-02
60	0	70	40	2.04798093709021E-02
60	0	75	40	2.21531649654441E-02
60	0	80	40	0.023448756506754
60	0	85	40	2.42541449462285E-02
60	0	89.9	40	2.45253557481061E-02
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=60, AZI=50) [1/sr]
60	0	0	50	4.75099654303627E-03
60	0	5	50	5.35022465913968E-03
60	0	10	50	5.98563225049604E-03
60	0	15	50	6.58827140660874E-03
60	0	20	50	7.0809917951744E-03
60	0	25	50	7.40943504356012E-03
60	0	30	50	7.56854108339001E-03
60	0	35	50	7.60531111739594E-03
60	0	40	50	7.59592826677183E-03
60	0	45	50	7.61358156303515E-03
60	0	50	50	7.70428537007077E-03
60	0	55	50	7.87683596149195E-03
60	0	60	50	8.10528278531107E-03
60	0	65	50	8.3418513430808E-03
60	0	70	50	8.53782686423498E-03
60	0	75	50	8.66479672241327E-03
60	0	80	50	8.72460169372862E-03
60	0	85	50	8.74168916028258E-03
60	0	89.9	50	8.74350340131873E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=60, AZI=60) [1/sr]
60	0	0	60	4.75099654303627E-03
60	0	5	60	5.18018753237732E-03
60	0	10	60	5.5485777093185E-03
60	0	15	60	5.79580160062674E-03
60	0	20	60	5.8823315358589E-03
60	0	25	60	5.80732586144023E-03
60	0	30	60	5.60899629876942E-03
60	0	35	60	5.34691653630265E-03
60	0	40	60	5.07825910266009E-03
60	0	45	60	4.84097671669399E-03
60	0	50	60	4.64867598257511E-03
60	0	55	60	4.49471835154365E-03
60	0	60	60	4.36142521919199E-03
60	0	65	60	4.23110521870644E-03
60	0	70	60	4.0955426875505E-03
60	0	75	60	3.96025482462008E-03
60	0	80	60	3.84179175534653E-03
60	0	85	60	0.003760215453104
60	0	89.9	60	3.73111029562414E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=60, AZI=70) [1/sr]
60	0	0	70	4.75099654303627E-03
60	0	5	70	5.00866230670141E-03
60	0	10	70	5.14987737090686E-03
60	0	15	70	5.14388676384375E-03
60	0	20	70	4.99120942735461E-03
60	0	25	70	4.72405734079366E-03
60	0	30	70	4.39290590617392E-03
60	0	35	70	4.04779448784327E-03
60	0	40	70	3.72449741300208E-03
60	0	45	70	3.43992811311679E-03
60	0	50	70	3.19504610570216E-03
60	0	55	70	2.9814493685431E-03
60	0	60	70	2.78862285681367E-03
60	0	65	70	2.60984792945215E-03
60	0	70	70	2.44528479214978E-03
60	0	75	70	2.30156617570491E-03
60	0	80	70	2.1887447395781E-03
60	0	85	70	2.11656331528801E-03
60	0	89.9	70	2.09173140213663E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=60, AZI=80) [1/sr]
60	0	0	80	4.75099654303627E-03
60	0	5	80	4.84297221388588E-03
60	0	10	80	4.80297777400181E-03
60	0	15	80	4.63384069241701E-03
60	0	20	80	4.36260283560732E-03
60	0	25	80	4.03082272487547E-03
60	0	30	80	3.68092286175598E-03
60	0	35	80	3.34544195057086E-03
60	0	40	80	3.04266512313623E-03
60	0	45	80	2.77792860688691E-03
60	0	50	80	2.54796452560234E-03
60	0	55	80	2.34590990633562E-03
60	0	60	80	2.16552878795913E-03
60	0	65	80	2.00385152777768E-03
60	0	70	80	1.86189134253741E-03
60	0	75	80	1.74367738054129E-03
60	0	80	80	1.6544255570545E-03
60	0	85	80	1.59881512201912E-03
60	0	89.9	80	1.57993385569606E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=60, AZI=90) [1/sr]
60	0	0	90	4.75099654303627E-03
60	0	5	90	4.68846718477235E-03
60	0	10	90	4.51155113488573E-03
60	0	15	90	4.24846958377994E-03
60	0	20	90	3.93573157724165E-03
60	0	25	90	3.60811302274353E-03
60	0	30	90	3.29186467992173E-03
60	0	35	90	3.00245165569347E-03
60	0	40	90	2.74582190261781E-03
60	0	45	90	2.5213990537227E-03
60	0	50	90	2.32532892585974E-03
60	0	55	90	2.15315610328562E-03
60	0	60	90	2.00158874881989E-03
60	0	65	90	1.86928518889821E-03
60	0	70	90	1.75678975408294E-03
60	0	75	90	1.66591032764483E-03
60	0	80	90	1.59890821767421E-03
60	0	85	90	1.55780581115272E-03
60	0	89.9	90	1.54395499644988E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=60, AZI=100) [1/sr]
60	0	0	100	4.75099654303627E-03
60	0	5	100	4.54862300978726E-03
60	0	10	100	4.27277280177363E-03
60	0	15	100	3.96308535292777E-03
60	0	20	100	3.65198984045035E-03
60	0	25	100	3.36039077554103E-03
60	0	30	100	3.09822893792717E-03
60	0	35	100	2.86758592570728E-03
60	0	40	100	2.66625673601476E-03
60	0	45	100	2.49062208831617E-03
60	0	50	100	2.33742057935746E-03
60	0	55	100	2.20447741699334E-03
60	0	60	100	2.09067809835242E-03
60	0	65	100	1.99555820043175E-03
60	0	70	100	1.91884285850947E-03
60	0	75	100	1.86014781323429E-03
60	0	80	100	1.81890957565078E-03
60	0	85	100	1.79450035629019E-03
60	0	89.9	100	1.78642953004464E-03
Spec Polar [deg.]	Spec Azimuth [deg.]	Scatter Polar [deg.]	Scatter Azimuth [deg.]	BSDF (AOI=60, AZI=110) [1/sr]
60	0	0	110	4.75099654303627E-03
60	0	5	110	4.42535849571179E-03
60	0	10	110	4.08036384039603E-03
60	0	15	110	3.75237180029505E-03
60	0	20	110	3.46152841666224E-03
60	0	25	110	3.21410895855687E-03
60	0	30	110	3.0074689436033E-03
60	0	35	110	2.83495652829687E-03
60	0	40	110	2.68958762671197E-03
